date,avg_delay,median_delay,num_flights,num_delayed,num_cancelled,delay_weather,delay_carrier,delay_nas,delay_late_aircraft,delay_security,delay_rate,cancel_rate,date_parsed,year,month,day,day_of_week,day_name
2022-07-19,5.032342201356286,-5.0,1917,399,13,720.0,10050.0,2837.0,9313.0,0.0,20.81,0.68,2022-07-19,2022,7,19,1,Tue
2022-07-20,5.802482460874258,-6.0,1853,371,10,906.0,12252.0,3300.0,8184.0,0.0,20.02,0.54,2022-07-20,2022,7,20,2,Wed
2022-07-21,15.394581280788177,-2.0,2030,602,37,2483.0,13953.0,7827.0,17618.0,21.0,29.66,1.82,2022-07-21,2022,7,21,3,Thu
2022-07-22,10.309887869520898,-4.0,1962,450,19,1074.0,16394.0,2797.0,12048.0,97.0,22.94,0.97,2022-07-22,2022,7,22,4,Fri
2022-07-23,23.50902737332557,-1.0,1717,599,60,5082.0,14799.0,8061.0,21779.0,226.0,34.89,3.49,2022-07-23,2022,7,23,5,Sat
2022-07-24,21.431230610134435,2.0,1934,704,57,1328.0,20187.0,6692.0,21665.0,39.0,36.4,2.95,2022-07-24,2022,7,24,6,Sun
2022-07-25,25.12615051434759,2.0,1847,787,134,4113.0,15240.0,12647.0,22068.0,718.0,42.61,7.26,2022-07-25,2022,7,25,0,Mon
2022-07-26,12.695069667738478,-3.0,1866,538,47,1102.0,14158.0,4480.0,15675.0,48.0,28.83,2.52,2022-07-26,2022,7,26,1,Tue
2022-07-27,10.679958570688763,-5.0,1931,488,27,1972.0,15202.0,3887.0,12551.0,15.0,25.27,1.4,2022-07-27,2022,7,27,2,Wed
2022-07-28,9.970256410256411,-3.0,1950,526,69,1413.0,13321.0,5831.0,10623.0,148.0,26.97,3.54,2022-07-28,2022,7,28,3,Thu
2022-07-29,10.639094042343674,-3.0,2031,517,22,1633.0,13742.0,6141.0,12206.0,0.0,25.46,1.08,2022-07-29,2022,7,29,4,Fri
2022-07-30,5.707692307692308,-6.0,1755,368,22,2753.0,10934.0,2427.0,6627.0,36.0,20.97,1.25,2022-07-30,2022,7,30,5,Sat
2022-07-31,8.272680145152929,-6.0,1929,461,40,2011.0,11947.0,3836.0,12406.0,28.0,23.9,2.07,2022-07-31,2022,7,31,6,Sun
2022-08-01,4.26797385620915,-5.0,1989,389,22,312.0,9028.0,2032.0,10991.0,55.0,19.56,1.11,2022-08-01,2022,8,1,0,Mon
2022-08-02,-1.2903907074973602,-9.0,1894,229,7,181.0,7442.0,1240.0,5752.0,11.0,12.09,0.37,2022-08-02,2022,8,2,1,Tue
2022-08-03,5.424083769633508,-6.0,1910,394,68,2653.0,8030.0,4936.0,9333.0,9.0,20.63,3.56,2022-08-03,2022,8,3,2,Wed
2022-08-04,20.41500524658972,-1.0,1906,738,142,4901.0,13861.0,14024.0,15674.0,77.0,38.72,7.45,2022-08-04,2022,8,4,3,Thu
2022-08-05,23.639697950377563,3.0,1854,814,153,4416.0,15717.0,10015.0,21441.0,63.0,43.91,8.25,2022-08-05,2022,8,5,4,Fri
2022-08-06,16.358840579710144,-1.0,1725,570,54,2474.0,18879.0,3386.0,12671.0,52.0,33.04,3.13,2022-08-06,2022,8,6,5,Sat
2022-08-07,20.00852557673019,0.0,1994,712,99,3156.0,17851.0,7527.0,21050.0,91.0,35.71,4.96,2022-08-07,2022,8,7,6,Sun
2022-08-08,12.76997455470738,-3.0,1965,586,50,2729.0,12437.0,6369.0,15050.0,5.0,29.82,2.54,2022-08-08,2022,8,8,0,Mon
2022-08-09,10.367410482615464,-4.0,1927,474,31,1722.0,12149.0,8017.0,10860.0,0.0,24.6,1.61,2022-08-09,2022,8,9,1,Tue
2022-08-10,17.884149855907783,-3.0,1735,604,132,4452.0,11979.0,8051.0,16892.0,204.0,34.81,7.61,2022-08-10,2022,8,10,2,Wed
2022-08-11,12.317946058091286,-1.0,1928,621,59,1489.0,13137.0,4417.0,14477.0,179.0,32.21,3.06,2022-08-11,2022,8,11,3,Thu
2022-08-12,10.038824763903463,-3.0,1906,477,29,662.0,11820.0,4465.0,12677.0,114.0,25.03,1.52,2022-08-12,2022,8,12,4,Fri
2022-08-13,1.4937993235625704,-7.0,1774,321,20,595.0,7019.0,1735.0,7383.0,10.0,18.09,1.13,2022-08-13,2022,8,13,5,Sat
2022-08-14,7.724378109452736,-6.0,2010,440,26,1256.0,9669.0,2908.0,14502.0,1281.0,21.89,1.29,2022-08-14,2022,8,14,6,Sun
2022-08-15,7.200706001008573,-5.0,1983,441,25,1332.0,12547.0,3397.0,9830.0,92.0,22.24,1.26,2022-08-15,2022,8,15,0,Mon
2022-08-16,-0.29515418502202645,-8.0,1816,239,4,192.0,7627.0,1596.0,4927.0,137.0,13.16,0.22,2022-08-16,2022,8,16,1,Tue
2022-08-17,3.1867174741426236,-7.0,1837,321,27,498.0,8886.0,4748.0,6304.0,8.0,17.47,1.47,2022-08-17,2022,8,17,2,Wed
2022-08-18,7.693401015228426,-6.0,1970,425,31,1536.0,11845.0,4807.0,10309.0,241.0,21.57,1.57,2022-08-18,2022,8,18,3,Thu
2022-08-19,8.703684749232345,-3.0,1954,481,19,1716.0,9779.0,3948.0,12755.0,28.0,24.62,0.97,2022-08-19,2022,8,19,4,Fri
2022-08-20,5.7601156069364166,-5.0,1730,360,15,2629.0,9179.0,2746.0,7468.0,68.0,20.81,0.87,2022-08-20,2022,8,20,5,Sat
2022-08-21,17.647932131495228,0.0,1886,680,76,3648.0,11503.0,11643.0,15008.0,136.0,36.06,4.03,2022-08-21,2022,8,21,6,Sun
2022-08-22,24.651830985915492,1.0,1775,710,132,6332.0,13472.0,14496.0,17734.0,13.0,40.0,7.44,2022-08-22,2022,8,22,0,Mon
2022-08-23,4.000547945205479,-7.0,1825,361,48,149.0,12024.0,2163.0,7541.0,81.0,19.78,2.63,2022-08-23,2022,8,23,1,Tue
2022-08-24,0.08620689655172414,-8.0,1914,278,14,1086.0,7319.0,1296.0,6783.0,3.0,14.52,0.73,2022-08-24,2022,8,24,2,Wed
2022-08-25,-1.5687936191425722,-7.0,2006,274,8,312.0,5912.0,1784.0,5422.0,0.0,13.66,0.4,2022-08-25,2022,8,25,3,Thu
2022-08-26,3.3491335372069315,-6.0,1962,354,15,1058.0,7589.0,4503.0,7574.0,152.0,18.04,0.76,2022-08-26,2022,8,26,4,Fri
2022-08-27,-0.6263425664217072,-9.0,1769,250,9,829.0,6923.0,1437.0,5888.0,62.0,14.13,0.51,2022-08-27,2022,8,27,5,Sat
2022-08-28,3.606540623403168,-7.0,1957,343,8,1439.0,10075.0,2768.0,7849.0,66.0,17.53,0.41,2022-08-28,2022,8,28,6,Sun
2022-08-29,11.371254443880142,-5.0,1969,455,40,3145.0,11839.0,7942.0,13047.0,63.0,23.11,2.03,2022-08-29,2022,8,29,0,Mon
2022-08-30,5.150135501355013,-8.0,1845,419,68,1885.0,7681.0,5800.0,9367.0,0.0,22.71,3.69,2022-08-30,2022,8,30,1,Tue
2022-08-31,1.3266304347826088,-8.0,1840,285,15,1657.0,8847.0,1647.0,6816.0,45.0,15.49,0.82,2022-08-31,2022,8,31,2,Wed
2022-09-01,4.937342091965639,-6.0,1979,400,31,3024.0,6253.0,4410.0,10886.0,90.0,20.21,1.57,2022-09-01,2022,9,1,3,Thu
2022-09-02,4.22401614530777,-7.0,1982,358,5,1415.0,9351.0,3036.0,10591.0,0.0,18.06,0.25,2022-09-02,2022,9,2,4,Fri
2022-09-03,0.62,-8.0,1650,248,5,932.0,6692.0,1568.0,6429.0,32.0,15.03,0.3,2022-09-03,2022,9,3,5,Sat
2022-09-04,1.2387543252595157,-8.0,1734,264,19,1407.0,7373.0,2877.0,5817.0,54.0,15.22,1.1,2022-09-04,2022,9,4,6,Sun
2022-09-05,-0.5227722772277228,-8.0,2020,253,7,395.0,8138.0,1702.0,6800.0,84.0,12.52,0.35,2022-09-05,2022,9,5,0,Mon
2022-09-06,-0.20369393139841688,-8.0,1895,261,7,253.0,8221.0,2022.0,5021.0,42.0,13.77,0.37,2022-09-06,2022,9,6,1,Tue
2022-09-07,-0.8762322015334063,-8.0,1826,263,22,588.0,6787.0,2893.0,4437.0,3.0,14.4,1.2,2022-09-07,2022,9,7,2,Wed
2022-09-08,0.6897089397089398,-7.0,1924,339,10,1002.0,5920.0,3922.0,6717.0,25.0,17.62,0.52,2022-09-08,2022,9,8,3,Thu
2022-09-09,4.706412825651302,-5.0,1996,396,9,802.0,8333.0,4014.0,10054.0,94.0,19.84,0.45,2022-09-09,2022,9,9,4,Fri
2022-09-10,-1.550387596899225,-8.0,1677,235,5,357.0,6591.0,1667.0,3495.0,7.0,14.01,0.3,2022-09-10,2022,9,10,5,Sat
2022-09-11,6.957591623036649,-4.0,1910,441,8,1411.0,9421.0,3819.0,9965.0,90.0,23.09,0.42,2022-09-11,2022,9,11,6,Sun
2022-09-12,8.104810126582278,-4.0,1975,430,14,898.0,10372.0,7238.0,9758.0,60.0,21.77,0.71,2022-09-12,2022,9,12,0,Mon
2022-09-13,-3.2473516949152543,-9.0,1888,217,14,221.0,5591.0,1733.0,2952.0,80.0,11.49,0.74,2022-09-13,2022,9,13,1,Tue
2022-09-14,0.1283895960154953,-8.0,1807,231,8,771.0,7455.0,2428.0,5578.0,5.0,12.78,0.44,2022-09-14,2022,9,14,2,Wed
2022-09-15,0.3778337531486146,-7.0,1985,294,3,353.0,7737.0,2714.0,5243.0,28.0,14.81,0.15,2022-09-15,2022,9,15,3,Thu
2022-09-16,-1.0319037656903767,-8.0,1912,229,4,270.0,4608.0,2056.0,6844.0,0.0,11.98,0.21,2022-09-16,2022,9,16,4,Fri
2022-09-17,-1.841250751653638,-8.0,1663,219,12,199.0,6201.0,1332.0,3686.0,31.0,13.17,0.72,2022-09-17,2022,9,17,5,Sat
2022-09-18,3.0104547830632513,-8.0,1913,327,25,125.0,9188.0,4248.0,7902.0,40.0,17.09,1.31,2022-09-18,2022,9,18,6,Sun
2022-09-19,6.490954773869347,-6.0,1990,429,13,1996.0,9402.0,5043.0,10814.0,6.0,21.56,0.65,2022-09-19,2022,9,19,0,Mon
2022-09-20,-1.5005727376861397,-9.0,1746,218,6,837.0,6266.0,2058.0,4165.0,65.0,12.49,0.34,2022-09-20,2022,9,20,1,Tue
2022-09-21,1.0229007633587786,-8.0,1834,297,5,405.0,10033.0,3056.0,3983.0,19.0,16.19,0.27,2022-09-21,2022,9,21,2,Wed
2022-09-22,14.056987115956392,-3.0,2018,539,15,1712.0,10924.0,10527.0,16704.0,13.0,26.71,0.74,2022-09-22,2022,9,22,3,Thu
2022-09-23,3.74,-6.0,1900,337,5,556.0,9427.0,2788.0,7500.0,0.0,17.74,0.26,2022-09-23,2022,9,23,4,Fri
2022-09-24,-3.5041128084606346,-10.0,1702,180,4,445.0,5796.0,857.0,3494.0,0.0,10.58,0.24,2022-09-24,2022,9,24,5,Sat
2022-09-25,4.942102590147283,-6.0,1969,364,20,938.0,8544.0,6130.0,7624.0,25.0,18.49,1.02,2022-09-25,2022,9,25,6,Sun
2022-09-26,2.1977261492832425,-7.0,2023,342,12,818.0,7905.0,3482.0,7894.0,9.0,16.91,0.59,2022-09-26,2022,9,26,0,Mon
2022-09-27,-4.001625135427952,-10.0,1846,215,32,77.0,5648.0,1748.0,3079.0,67.0,11.65,1.73,2022-09-27,2022,9,27,1,Tue
2022-09-28,0.8366745283018868,-8.0,1696,456,171,415.0,5748.0,2485.0,7131.0,24.0,26.89,10.08,2022-09-28,2022,9,28,2,Wed
2022-09-29,-0.10482985729967069,-8.0,1822,420,171,239.0,6711.0,2465.0,5841.0,9.0,23.05,9.39,2022-09-29,2022,9,29,3,Thu
2022-09-30,3.9257175014068655,-6.0,1777,500,191,1043.0,7863.0,4212.0,6886.0,16.0,28.14,10.75,2022-09-30,2022,9,30,4,Fri
2022-10-01,4.398559423769508,-7.0,1666,338,59,489.0,8836.0,3021.0,8313.0,7.0,20.29,3.54,2022-10-01,2022,10,1,5,Sat
2022-10-02,2.8103178738926524,-6.0,1919,345,35,265.0,7824.0,4358.0,6479.0,184.0,17.98,1.82,2022-10-02,2022,10,2,6,Sun
2022-10-03,0.5474095796676441,-7.0,2046,329,30,733.0,6437.0,3940.0,6337.0,30.0,16.08,1.47,2022-10-03,2022,10,3,0,Mon
2022-10-04,4.837184309511016,-7.0,1861,365,27,1139.0,7797.0,7054.0,7970.0,0.0,19.61,1.45,2022-10-04,2022,10,4,1,Tue
2022-10-05,0.7938257993384785,-7.0,1814,286,14,297.0,5153.0,5348.0,5421.0,54.0,15.77,0.77,2022-10-05,2022,10,5,2,Wed
2022-10-06,-2.65730629225169,-9.0,1923,229,9,57.0,6565.0,1169.0,4033.0,0.0,11.91,0.47,2022-10-06,2022,10,6,3,Thu
2022-10-07,-0.25477707006369427,-7.0,2041,269,13,210.0,6107.0,1486.0,7485.0,84.0,13.18,0.64,2022-10-07,2022,10,7,4,Fri
2022-10-08,-0.38240574506283664,-9.0,1671,239,22,802.0,7541.0,1768.0,4910.0,0.0,14.3,1.32,2022-10-08,2022,10,8,5,Sat
2022-10-09,0.7809475292919001,-8.0,1963,298,14,1060.0,9291.0,1744.0,6097.0,85.0,15.18,0.71,2022-10-09,2022,10,9,6,Sun
2022-10-10,-0.12432697014194811,-8.0,2043,269,10,1049.0,7242.0,1427.0,7324.0,21.0,13.17,0.49,2022-10-10,2022,10,10,0,Mon
2022-10-11,-3.54253112033195,-10.0,1928,181,6,840.0,5956.0,1135.0,3419.0,31.0,9.39,0.31,2022-10-11,2022,10,11,1,Tue
2022-10-12,1.5267379679144386,-6.0,1870,301,11,446.0,7275.0,2436.0,6174.0,22.0,16.1,0.59,2022-10-12,2022,10,12,2,Wed
2022-10-13,9.054809242342827,-3.0,1861,424,24,722.0,8317.0,6393.0,11781.0,48.0,22.78,1.29,2022-10-13,2022,10,13,3,Thu
2022-10-14,6.668377823408624,-4.0,1948,374,3,496.0,10717.0,2768.0,10993.0,60.0,19.2,0.15,2022-10-14,2022,10,14,4,Fri
2022-10-15,4.114268440145103,-6.0,1654,291,11,919.0,9230.0,2408.0,6310.0,58.0,17.59,0.67,2022-10-15,2022,10,15,5,Sat
2022-10-16,0.8078740157480315,-7.0,1905,297,10,65.0,7522.0,1558.0,6387.0,16.0,15.59,0.52,2022-10-16,2022,10,16,6,Sun
2022-10-17,4.437246963562753,-5.0,1976,329,2,658.0,9580.0,4778.0,6524.0,215.0,16.65,0.1,2022-10-17,2022,10,17,0,Mon
2022-10-18,1.1400338791643139,-7.0,1771,249,9,134.0,5791.0,2479.0,7838.0,23.0,14.06,0.51,2022-10-18,2022,10,18,1,Tue
2022-10-19,-1.689836756187467,-8.0,1899,223,3,1035.0,6058.0,1752.0,4061.0,8.0,11.74,0.16,2022-10-19,2022,10,19,2,Wed
2022-10-20,-1.056806550665302,-7.0,1954,260,4,41.0,6835.0,1791.0,5364.0,46.0,13.31,0.2,2022-10-20,2022,10,20,3,Thu
2022-10-21,0.19267015706806281,-8.0,1910,244,3,20.0,7665.0,1738.0,6315.0,0.0,12.77,0.16,2022-10-21,2022,10,21,4,Fri
2022-10-22,-0.10695499707773232,-9.0,1711,222,6,2326.0,4611.0,3328.0,4877.0,80.0,12.97,0.35,2022-10-22,2022,10,22,5,Sat
2022-10-23,1.8621566632756867,-5.0,1966,343,4,347.0,7114.0,3238.0,6361.0,48.0,17.45,0.2,2022-10-23,2022,10,23,6,Sun
2022-10-24,8.112558624283482,-4.0,1919,431,23,3031.0,7765.0,5704.0,10943.0,383.0,22.46,1.2,2022-10-24,2022,10,24,0,Mon
2022-10-25,10.769896193771626,-4.0,1734,437,71,1938.0,9030.0,6269.0,11744.0,23.0,25.2,4.09,2022-10-25,2022,10,25,1,Tue
2022-10-26,5.463305322128852,-5.0,1785,352,9,474.0,6225.0,5707.0,9598.0,0.0,19.72,0.5,2022-10-26,2022,10,26,2,Wed
2022-10-27,1.468765371372356,-6.0,2033,311,3,1192.0,7610.0,1875.0,7032.0,18.0,15.3,0.15,2022-10-27,2022,10,27,3,Thu
2022-10-28,8.232954545454545,-4.0,1936,447,50,2042.0,7073.0,6081.0,13206.0,0.0,23.09,2.58,2022-10-28,2022,10,28,4,Fri
2022-10-29,-3.9376890502117363,-9.0,1653,182,4,68.0,4238.0,1140.0,4014.0,63.0,11.01,0.24,2022-10-29,2022,10,29,5,Sat
2022-10-30,-1.0297029702970297,-8.0,1818,213,3,257.0,6962.0,1382.0,5080.0,19.0,11.72,0.17,2022-10-30,2022,10,30,6,Sun
2022-10-31,-1.3493036211699165,-9.0,1795,247,20,1721.0,4652.0,2084.0,6762.0,91.0,13.76,1.11,2022-10-31,2022,10,31,0,Mon
2022-11-01,-1.6962765957446808,-8.0,1880,226,6,5.0,6414.0,1411.0,5101.0,17.0,12.02,0.32,2022-11-01,2022,11,1,1,Tue
2022-11-02,-2.7216157205240177,-10.0,1832,216,3,741.0,5967.0,1614.0,4457.0,12.0,11.79,0.16,2022-11-02,2022,11,2,2,Wed
2022-11-03,1.0354156419085097,-6.0,2033,322,3,1629.0,6168.0,3583.0,5941.0,78.0,15.84,0.15,2022-11-03,2022,11,3,3,Thu
2022-11-04,22.949023861171366,2.0,1844,693,72,4075.0,12510.0,11123.0,22590.0,65.0,37.58,3.9,2022-11-04,2022,11,4,4,Fri
2022-11-05,13.39811320754717,-3.0,1590,470,75,2868.0,8781.0,6727.0,12176.0,59.0,29.56,4.72,2022-11-05,2022,11,5,5,Sat
2022-11-06,3.537512846865365,-6.0,1946,319,7,598.0,11246.0,2277.0,8142.0,18.0,16.39,0.36,2022-11-06,2022,11,6,6,Sun
2022-11-07,-0.9808510638297873,-8.0,1880,263,8,331.0,6845.0,2073.0,5804.0,44.0,13.99,0.43,2022-11-07,2022,11,7,0,Mon
2022-11-08,-0.4307692307692308,-8.0,1820,274,10,817.0,4970.0,3063.0,5652.0,283.0,15.05,0.55,2022-11-08,2022,11,8,1,Tue
2022-11-09,-4.013038548752834,-9.0,1764,258,87,291.0,4935.0,2014.0,2454.0,53.0,14.63,4.93,2022-11-09,2022,11,9,2,Wed
2022-11-10,-0.29701327433628316,-8.0,1808,349,125,1205.0,8145.0,2669.0,3318.0,18.0,19.3,6.91,2022-11-10,2022,11,10,3,Thu
2022-11-11,9.470247498683518,-4.0,1899,495,42,1051.0,12083.0,5520.0,11499.0,43.0,26.07,2.21,2022-11-11,2022,11,11,4,Fri
2022-11-12,2.2404306220095696,-6.0,1672,280,1,611.0,9396.0,2044.0,4809.0,40.0,16.75,0.06,2022-11-12,2022,11,12,5,Sat
2022-11-13,3.479569892473118,-6.0,1860,328,5,1451.0,7642.0,3424.0,6443.0,72.0,17.63,0.27,2022-11-13,2022,11,13,6,Sun
2022-11-14,1.5487046632124353,-6.0,1930,312,6,469.0,6437.0,2878.0,7405.0,10.0,16.17,0.31,2022-11-14,2022,11,14,0,Mon
2022-11-15,5.42468733007069,-3.0,1839,388,5,412.0,10335.0,3988.0,6088.0,63.0,21.1,0.27,2022-11-15,2022,11,15,1,Tue
2022-11-16,4.870212765957447,-3.0,1880,399,4,414.0,8858.0,4291.0,6713.0,38.0,21.22,0.21,2022-11-16,2022,11,16,2,Wed
2022-11-17,10.601196410767697,-1.0,2006,549,10,1590.0,11987.0,6072.0,11548.0,12.0,27.37,0.5,2022-11-17,2022,11,17,3,Thu
2022-11-18,8.448182311448726,-1.0,1843,473,17,706.0,8851.0,3850.0,10432.0,37.0,25.66,0.92,2022-11-18,2022,11,18,4,Fri
2022-11-19,9.095319634703197,-3.0,1752,403,17,583.0,11430.0,2761.0,10997.0,23.0,23.0,0.97,2022-11-19,2022,11,19,5,Sat
2022-11-20,11.361953727506426,-3.0,1945,471,6,749.0,13494.0,5367.0,13573.0,87.0,24.22,0.31,2022-11-20,2022,11,20,6,Sun
2022-11-21,-0.647894469812278,-7.0,1971,263,1,27.0,6125.0,1753.0,5991.0,63.0,13.34,0.05,2022-11-21,2022,11,21,0,Mon
2022-11-22,0.43555781966377993,-7.0,1963,269,3,33.0,5955.0,2026.0,8280.0,101.0,13.7,0.15,2022-11-22,2022,11,22,1,Tue
2022-11-23,1.1097814776274715,-7.0,1922,251,4,528.0,7844.0,2401.0,7232.0,11.0,13.06,0.21,2022-11-23,2022,11,23,2,Wed
2022-11-24,-1.287648054145516,-9.0,1182,168,1,1587.0,3105.0,2064.0,3534.0,0.0,14.21,0.08,2022-11-24,2022,11,24,3,Thu
2022-11-25,-1.9036353144835545,-8.0,1733,206,3,18.0,6117.0,1844.0,4792.0,0.0,11.89,0.17,2022-11-25,2022,11,25,4,Fri
2022-11-26,3.036480686695279,-7.0,1864,295,5,1572.0,8110.0,3132.0,7923.0,0.0,15.83,0.27,2022-11-26,2022,11,26,5,Sat
2022-11-27,10.995945261023822,-2.0,1973,497,13,1267.0,9666.0,8701.0,13446.0,5.0,25.19,0.66,2022-11-27,2022,11,27,6,Sun
2022-11-28,4.2085190688459635,-4.0,2019,405,6,452.0,8731.0,4002.0,7844.0,0.0,20.06,0.3,2022-11-28,2022,11,28,0,Mon
2022-11-29,11.179339276350289,-4.0,1907,474,39,5847.0,11694.0,5964.0,10654.0,71.0,24.86,2.05,2022-11-29,2022,11,29,1,Tue
2022-11-30,9.947811447811448,-3.5,1782,478,45,2278.0,9161.0,7301.0,9691.0,48.0,26.82,2.53,2022-11-30,2022,11,30,2,Wed
2022-12-01,3.6627282491944144,-7.0,1862,358,26,1017.0,7319.0,4069.0,9060.0,0.0,19.23,1.4,2022-12-01,2022,12,1,3,Thu
2022-12-02,1.1485507246376812,-6.0,1932,347,16,1030.0,7139.0,3124.0,6540.0,0.0,17.96,0.83,2022-12-02,2022,12,2,4,Fri
2022-12-03,1.121629718394248,-7.0,1669,267,7,390.0,6936.0,2563.0,6524.0,41.0,16.0,0.42,2022-12-03,2022,12,3,5,Sat
2022-12-04,5.507772020725389,-4.0,1930,396,5,1717.0,8286.0,3652.0,10348.0,20.0,20.52,0.26,2022-12-04,2022,12,4,6,Sun
2022-12-05,3.1490813648293963,-6.0,1905,329,2,958.0,7839.0,2736.0,8801.0,30.0,17.27,0.1,2022-12-05,2022,12,5,0,Mon
2022-12-06,-4.314600550964188,-9.0,1815,198,12,481.0,4257.0,1984.0,2477.0,0.0,10.91,0.66,2022-12-06,2022,12,6,1,Tue
2022-12-07,2.6687535571997723,-7.0,1757,284,2,705.0,5810.0,3731.0,8161.0,141.0,16.16,0.11,2022-12-07,2022,12,7,2,Wed
2022-12-08,-0.24157894736842106,-6.0,1900,253,12,540.0,4699.0,2239.0,5828.0,0.0,13.32,0.63,2022-12-08,2022,12,8,3,Thu
2022-12-09,2.6447714135575406,-6.0,1903,321,4,1778.0,6641.0,3771.0,6354.0,49.0,16.87,0.21,2022-12-09,2022,12,9,4,Fri
2022-12-10,5.45875,-6.0,1600,297,7,2211.0,7991.0,3871.0,6326.0,12.0,18.56,0.44,2022-12-10,2022,12,10,5,Sat
2022-12-11,11.364933741080531,-4.0,1962,487,22,2395.0,12079.0,7828.0,12332.0,0.0,24.82,1.12,2022-12-11,2022,12,11,6,Sun
2022-12-12,5.182156133828996,-5.0,1883,372,14,2355.0,9055.0,3161.0,8581.0,39.0,19.76,0.74,2022-12-12,2022,12,12,0,Mon
2022-12-13,11.213797035347776,-3.0,1754,506,44,3203.0,8518.0,6810.0,13674.0,0.0,28.85,2.51,2022-12-13,2022,12,13,1,Tue
2022-12-14,4.989010989010989,-4.0,1820,371,15,1073.0,8773.0,3328.0,7501.0,32.0,20.38,0.82,2022-12-14,2022,12,14,2,Wed
2022-12-15,15.170550847457626,0.5,1888,614,23,4710.0,9057.0,8661.0,15964.0,21.0,32.52,1.22,2022-12-15,2022,12,15,3,Thu
2022-12-16,19.656748140276303,3.0,1882,641,15,2210.0,13890.0,9631.0,18846.0,0.0,34.06,0.8,2022-12-16,2022,12,16,4,Fri
2022-12-17,12.32683486238532,0.0,1744,489,11,1688.0,11389.0,4212.0,12500.0,21.0,28.04,0.63,2022-12-17,2022,12,17,5,Sat
2022-12-18,11.523607427055703,-3.0,1885,455,5,1684.0,12056.0,3373.0,14884.0,57.0,24.14,0.27,2022-12-18,2022,12,18,6,Sun
2022-12-19,14.479253112033195,-2.0,1928,507,19,3201.0,13068.0,3914.0,17706.0,75.0,26.3,0.99,2022-12-19,2022,12,19,0,Mon
2022-12-20,8.621134020618557,-2.0,1940,498,26,1201.0,10773.0,4266.0,11315.0,105.0,25.67,1.34,2022-12-20,2022,12,20,1,Tue
2022-12-21,14.809926082365365,0.0,1894,622,56,3936.0,13958.0,5150.0,13441.0,84.0,32.84,2.96,2022-12-21,2022,12,21,2,Wed
2022-12-22,39.93474320241692,13.0,1655,1046,253,9772.0,19323.0,12491.0,29509.0,73.0,63.2,15.29,2022-12-22,2022,12,22,3,Thu
2022-12-23,62.03089887640449,31.0,1424,1440,553,14939.0,26473.0,12697.0,36552.0,128.0,101.12,38.83,2022-12-23,2022,12,23,4,Fri
2022-12-24,60.4703425229741,20.0,1197,938,312,3901.0,38323.0,6713.0,26918.0,76.0,78.36,26.07,2022-12-24,2022,12,24,5,Sat
2022-12-25,38.04237978810106,7.0,1227,822,323,1913.0,24827.0,3535.0,21624.0,66.0,66.99,26.32,2022-12-25,2022,12,25,6,Sun
2022-12-26,41.38911290322581,11.0,1488,1095,411,2996.0,28656.0,8260.0,26855.0,72.0,73.59,27.62,2022-12-26,2022,12,26,0,Mon
2022-12-27,25.256569847856156,5.0,1446,852,319,540.0,15890.0,4441.0,22265.0,40.0,58.92,22.06,2022-12-27,2022,12,27,1,Tue
2022-12-28,14.362843729040913,-2.0,1491,668,267,2010.0,14246.0,3478.0,11287.0,24.0,44.8,17.91,2022-12-28,2022,12,28,2,Wed
2022-12-29,10.048357098574085,-3.0,1613,654,251,911.0,12602.0,3363.0,10781.0,10.0,40.55,15.56,2022-12-29,2022,12,29,3,Thu
2022-12-30,7.303921568627451,-3.0,1836,446,12,815.0,9048.0,4207.0,11281.0,153.0,24.29,0.65,2022-12-30,2022,12,30,4,Fri
2022-12-31,13.376690276883451,0.0,1553,436,18,890.0,10496.0,5100.0,11758.0,292.0,28.07,1.16,2022-12-31,2022,12,31,5,Sat
2023-01-01,12.959433354797167,-4.0,1553,402,21,3060.0,11371.0,3743.0,13364.0,47.0,25.89,1.35,2023-01-01,2023,1,1,6,Sun
2023-01-02,31.895833333333332,6.0,1728,771,86,4334.0,19635.0,14175.0,24682.0,61.0,44.62,4.98,2023-01-02,2023,1,2,0,Mon
2023-01-03,23.367756741250716,4.0,1743,700,69,4946.0,20294.0,7087.0,16364.0,77.0,40.16,3.96,2023-01-03,2023,1,3,1,Tue
2023-01-04,23.28900255754476,2.0,1564,622,83,4708.0,12819.0,10300.0,16812.0,9.0,39.77,5.31,2023-01-04,2023,1,4,2,Wed
2023-01-05,8.218785796105383,-4.0,1746,410,19,1349.0,10808.0,4310.0,9763.0,83.0,23.48,1.09,2023-01-05,2023,1,5,3,Thu
2023-01-06,-1.2568593111500292,-8.0,1713,234,12,348.0,6132.0,2470.0,4688.0,0.0,13.66,0.7,2023-01-06,2023,1,6,4,Fri
2023-01-07,-1.2865275142314991,-8.0,1581,234,4,448.0,5990.0,2290.0,3549.0,36.0,14.8,0.25,2023-01-07,2023,1,7,5,Sat
2023-01-08,0.6755379388448471,-7.0,1766,272,10,292.0,7679.0,3030.0,4677.0,18.0,15.4,0.57,2023-01-08,2023,1,8,6,Sun
2023-01-09,-0.9730021598272138,-8.0,1852,255,19,626.0,7301.0,1741.0,4859.0,0.0,13.77,1.03,2023-01-09,2023,1,9,0,Mon
2023-01-10,0.5043078690407812,-9.0,1741,278,21,1268.0,5359.0,3255.0,7783.0,27.0,15.97,1.21,2023-01-10,2023,1,10,1,Tue
